Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
0, 1.74179, 0.291259, 226.947, 0, 0, -0.00195312, -0.0117188, 0.271484, -9.74023, 1.28.2022 18:46:52.275
1, 1.74179, 0.291259, 226.947, -0.000976562, 0, -0.000976562, -0.0839844, 0.293945, -9.76465, 1.28.2022 18:46:52.283
2, 1.74179, 0.291259, 226.947, -0.000976562, 0, 0, -0.0771484, 0.310547, -9.66895, 1.28.2022 18:46:52.291
3, 1.74179, 0.291259, 226.947, 0, 0, 0, -0.0146484, 0.251953, -9.74316, 1.28.2022 18:46:52.299
4, 1.74179, 0.291259, 226.947, -0.000976562, 0, 0, -0.102539, 0.303711, -9.77344, 1.28.2022 18:46:52.307
5, 1.74179, 0.291259, 226.947, -0.000976562, 0, 0, -0.0419922, 0.265625, -9.69727, 1.28.2022 18:46:52.315
6, 1.74179, 0.291259, 226.947, -0.000976562, 0, 0, -0.0576172, 0.300781, -9.75781, 1.28.2022 18:46:52.323
7, 1.74179, 0.291259, 226.947, -0.000976562, 0.000976562, 0, -0.0976562, 0.297852, -9.7334, 1.28.2022 18:46:52.329
8, 1.73538, 0.288473, 226.947, 0, 0, 0, -0.0185547, 0.261719, -9.74707, 1.28.2022 18:46:52.337
9, 1.73538, 0.288473, 226.947, 0, -0.000976562, 0, -0.0371094, 0.299805, -9.71973, 1.28.2022 18:46:52.345
10, 1.73538, 0.288473, 226.947, 0, 0, 0, -0.0488281, 0.327148, -9.68164, 1.28.2022 18:46:52.353
11, 1.73538, 0.288473, 226.947, -0.000976562, 0, -0.000976562, -0.0166016, 0.261719, -9.74219, 1.28.2022 18:46:52.361
12, 1.73259, 0.294888, 226.947, 0, -0.000976562, -0.000976562, -0.120117, 0.341797, -9.67773, 1.28.2022 18:46:52.369
13, 1.73259, 0.294888, 226.947, 0, 0, 0, -0.0439453, 0.282227, -9.69922, 1.28.2022 18:46:52.377
14, 1.73259, 0.294888, 226.947, 0, 0, 0, -0.0517578, 0.288086, -9.73633, 1.28.2022 18:46:52.385
15, 1.73259, 0.294888, 226.947, 0, 0.000976562, -0.000976562, -0.116211, 0.307617, -9.73047, 1.28.2022 18:46:52.393
16, 1.73259, 0.294888, 226.947, -0.000976562, 0, 0, 0.000976562, 0.310547, -9.68262, 1.28.2022 18:46:52.401
17, 1.73259, 0.294888, 226.947, 0, -0.000976562, 0.000976562, -0.0517578, 0.289062, -9.70312, 1.28.2022 18:46:52.409
18, 1.73259, 0.294888, 226.947, -0.000976562, 0, 0, -0.0478516, 0.314453, -9.75, 1.28.2022 18:46:52.417
19, 1.73259, 0.294888, 226.947, 0, 0.000976562, -0.000976562, 0.0214844, 0.290039, -9.72559, 1.28.2022 18:46:52.425
20, 1.73259, 0.294888, 226.947, 0, 0, -0.000976562, -0.0820312, 0.298828, -9.7002, 1.28.2022 18:46:52.433
21, 1.73259, 0.294888, 226.947, -0.000976562, 0, 0, -0.0537109, 0.311523, -9.7168, 1.28.2022 18:46:52.441
22, 1.73259, 0.294888, 226.947, -0.000976562, -0.000976562, 0, -0.0136719, 0.301758, -9.7041, 1.28.2022 18:46:52.449
23, 1.73259, 0.294888, 226.947, -0.000976562, 0, 0, -0.0947266, 0.292969, -9.72168, 1.28.2022 18:46:52.457
24, 1.73259, 0.294888, 226.947, -0.000976562, 0, 0, -0.0253906, 0.265625, -9.7168, 1.28.2022 18:46:52.465
25, 1.73259, 0.294888, 226.947, -0.000976562, 0, 0, -0.0546875, 0.279297, -9.75293, 1.28.2022 18:46:52.473
26, 1.739, 0.297674, 226.947, -0.000976562, 0.000976562, 0, -0.0556641, 0.291016, -9.66602, 1.28.2022 18:46:52.481
27, 1.739, 0.297674, 226.947, -0.000976562, 0, 0, 0.0117188, 0.283203, -9.75, 1.28.2022 18:46:52.489
28, 1.739, 0.297674, 226.947, -0.000976562, -0.000976562, -0.000976562, -0.0878906, 0.28125, -9.74316, 1.28.2022 18:46:52.497
29, 1.739, 0.297674, 226.947, -0.000976562, 0, 0, -0.0498047, 0.306641, -9.72168, 1.28.2022 18:46:52.505
30, 1.739, 0.297674, 226.947, -0.000976562, 0, -0.000976562, -0.0400391, 0.288086, -9.74609, 1.28.2022 18:46:52.513
31, 1.739, 0.297674, 226.947, -0.00195312, 0, 0, -0.0996094, 0.331055, -9.73926, 1.28.2022 18:46:52.521
32, 1.739, 0.297674, 226.947, -0.000976562, -0.00195312, 0, -0.015625, 0.314453, -9.6748, 1.28.2022 18:46:52.529
33, 1.73872, 0.297648, 226.949, 0, -0.00195312, 0.000976562, -0.0566406, 0.285156, -9.73145, 1.28.2022 18:46:52.537
34, 1.73872, 0.297648, 226.949, -0.000976562, 0, 0.000976562, -0.0585938, 0.318359, -9.70215, 1.28.2022 18:46:52.545
35, 1.73872, 0.297648, 226.949, -0.000976562, 0, 0, 0.0322266, 0.299805, -9.66406, 1.28.2022 18:46:52.553
36, 1.73872, 0.297648, 226.949, 0, 0, 0, -0.0830078, 0.286133, -9.74805, 1.28.2022 18:46:52.561
37, 1.73886, 0.297544, 226.94, -0.000976562, 0, 0, -0.0615234, 0.282227, -9.70312, 1.28.2022 18:46:52.569
38, 1.73886, 0.297544, 226.94, 0, 0, 0, -0.0322266, 0.279297, -9.68555, 1.28.2022 18:46:52.577
39, 1.73886, 0.297544, 226.94, -0.000976562, 0, 0.000976562, -0.108398, 0.302734, -9.67383, 1.28.2022 18:46:52.585
40, 1.73886, 0.297544, 226.94, 0, 0, 0, -0.0136719, 0.277344, -9.7041, 1.28.2022 18:46:52.593
41, 1.73886, 0.297544, 226.94, -0.000976562, 0.000976562, 0.000976562, -0.0400391, 0.303711, -9.70996, 1.28.2022 18:46:52.601
